Trade ID,Date,Stock Symbol,Buy/Sell,Quantity,Price,Total Value,Profit/Loss
806,2025-02-03,NFLX,Buy,18,1901.03,34218.54,75.66
807,2025-02-03,AAPL,Buy,78,2590.12,202029.36,958.12
808,2025-02-03,META,Buy,99,3241.97,320955.02999999997,-261.26
809,2025-02-03,MSFT,Sell,71,3415.61,242508.31,31.23
810,2025-02-03,AAPL,Buy,13,2932.89,38127.57,129.22
811,2025-02-03,AAPL,Sell,82,1130.26,92681.31999999999,86.04
812,2025-02-03,AAPL,Buy,13,3386.26,44021.380000000005,498.75
813,2025-02-03,NFLX,Sell,31,2235.61,69303.91,-176.73
814,2025-02-03,GOOGL,Sell,2,3264.18,6528.36,-168.39
815,2025-02-03,NFLX,Sell,16,2398.76,38380.16,593.82
816,2025-02-03,TSLA,Sell,9,1144.61,10301.49,250.44
817,2025-02-04,MSFT,Sell,73,1358.08,99139.84,122.73
818,2025-02-04,GOOGL,Sell,38,1971.6,74920.8,-246.2
819,2025-02-04,GOOGL,Buy,75,2786.05,208953.75,-218.71
820,2025-02-04,GOOGL,Sell,54,1181.14,63781.560000000005,-484.17
821,2025-02-04,META,Buy,56,2071.09,115981.04000000001,-362.86
822,2025-02-04,GOOGL,Sell,86,1275.12,109660.31999999999,335.26
823,2025-02-04,NFLX,Sell,97,2873.62,278741.14,837.81
824,2025-02-04,GOOGL,Buy,87,1686.88,146758.56,-69.25
825,2025-02-04,AMZN,Sell,45,360.86,16238.7,-8.38
826,2025-02-04,MSFT,Buy,34,664.58,22595.72,-326.59
827,2025-02-04,GOOGL,Buy,9,307.76,2769.84,82.95
828,2025-02-04,MSFT,Buy,88,1797.63,158191.44,-444.17
829,2025-02-04,AMZN,Buy,8,461.55,3692.4,876.4
830,2025-02-04,AMZN,Sell,7,488.08,3416.56,509.67
831,2025-02-04,MSFT,Sell,36,3299.56,118784.16,986.12
832,2025-02-04,AAPL,Buy,18,3067.03,55206.54,824.23
833,2025-02-04,TSLA,Sell,3,1637.09,4911.2699999999995,209.49
834,2025-02-04,META,Sell,28,3451.74,96648.72,279.53
835,2025-02-04,AAPL,Buy,70,100.63,7044.099999999999,-214.14
836,2025-02-04,AAPL,Sell,44,2187.53,96251.32,193.06
837,2025-02-04,NFLX,Buy,21,2195.86,46113.060000000005,854.54
838,2025-02-04,META,Buy,28,1655.31,46348.68,-423.72
839,2025-02-04,META,Sell,54,1449.62,78279.48,795.34
840,2025-02-04,AAPL,Sell,54,1648.3,89008.2,11.42
841,2025-02-05,GOOGL,Sell,65,1510.87,98206.54999999999,849.27
842,2025-02-05,NFLX,Buy,21,2583.67,54257.07,911.32
843,2025-02-05,NFLX,Buy,99,560.21,55460.79,506.3
844,2025-02-05,AMZN,Sell,13,771.97,10035.61,496.64
845,2025-02-05,META,Sell,57,713.76,40684.32,179.13
846,2025-02-05,AAPL,Sell,49,992.4,48627.6,753.31
847,2025-02-05,AMZN,Sell,54,1885.88,101837.52,942.42
848,2025-02-05,MSFT,Buy,10,478.11,4781.1,662.62
849,2025-02-05,TSLA,Sell,53,3051.78,161744.34,432.91
850,2025-02-05,NFLX,Buy,44,1111.03,48885.32,410.19
851,2025-02-05,MSFT,Buy,47,652.63,30673.61,774.2
852,2025-02-05,MSFT,Sell,53,2397.11,127046.83,311.81
853,2025-02-05,GOOGL,Sell,74,229.49,16982.260000000002,705.79
854,2025-02-05,TSLA,Sell,46,2207.89,101562.93999999999,263.33
855,2025-02-05,MSFT,Buy,13,2473.87,32160.309999999998,-406.33
856,2025-02-05,MSFT,Sell,37,830.72,30736.64,75.92
857,2025-02-05,TSLA,Sell,24,242.68,5824.32,166.66
858,2025-02-05,TSLA,Buy,2,1336.39,2672.78,-287.57
859,2025-02-05,MSFT,Sell,86,435.22,37428.920000000006,-346.26
860,2025-02-05,TSLA,Buy,81,496.02,40177.619999999995,303.2
861,2025-02-05,MSFT,Sell,14,964.49,13502.86,-372.28
862,2025-02-05,MSFT,Buy,10,1104.59,11045.9,-45.58
863,2025-02-05,GOOGL,Sell,35,1901.9,66566.5,616.9
864,2025-02-05,AAPL,Sell,25,2406.53,60163.25000000001,946.65
865,2025-02-06,MSFT,Buy,3,2115.42,6346.26,576.81
866,2025-02-06,AMZN,Buy,17,604.43,10275.31,988.94
867,2025-02-06,NFLX,Sell,12,685.09,8221.08,547.51
868,2025-02-06,META,Buy,54,3087.82,166742.28,-59.31
869,2025-02-06,AAPL,Buy,24,1998.4,47961.600000000006,508.08
870,2025-02-06,AAPL,Buy,29,3057.79,88675.91,553.24
871,2025-02-06,AAPL,Buy,43,1363.26,58620.18,57.59
872,2025-02-06,GOOGL,Sell,25,2188.96,54724.0,-473.43
873,2025-02-06,MSFT,Sell,60,1880.46,112827.6,554.8
874,2025-02-06,GOOGL,Buy,90,1185.02,106651.8,-467.45
875,2025-02-06,MSFT,Buy,65,1697.71,110351.15000000001,446.78
876,2025-02-06,GOOGL,Buy,84,1808.47,151911.48,-254.58
877,2025-02-06,GOOGL,Buy,28,782.62,21913.36,348.41
878,2025-02-06,NFLX,Sell,16,1171.04,18736.64,255.87
879,2025-02-06,AMZN,Sell,47,2790.79,131167.13,-479.73
880,2025-02-06,GOOGL,Buy,81,3213.68,260308.08,44.3
881,2025-02-06,NFLX,Buy,92,1323.3,121743.59999999999,401.64
882,2025-02-06,TSLA,Buy,58,1143.71,66335.18000000001,772.91
883,2025-02-06,AMZN,Sell,76,763.67,58038.92,832.96
884,2025-02-06,GOOGL,Buy,27,2406.87,64985.49,225.77
885,2025-02-06,META,Sell,53,1198.54,63522.619999999995,592.63
886,2025-02-06,AAPL,Buy,42,3458.35,145250.69999999998,-25.32
887,2025-02-06,TSLA,Sell,59,1207.33,71232.47,13.28
888,2025-02-06,TSLA,Buy,47,1440.06,67682.81999999999,-208.3
889,2025-02-07,NFLX,Sell,94,2151.34,202225.96000000002,342.92
890,2025-02-07,TSLA,Buy,34,2825.73,96074.82,-28.15
891,2025-02-07,AMZN,Buy,37,1696.36,62765.32,-373.44
892,2025-02-07,GOOGL,Buy,6,1537.03,9222.18,527.51
893,2025-02-07,GOOGL,Sell,7,3485.17,24396.190000000002,561.63
894,2025-02-07,META,Buy,96,135.68,13025.28,39.99
895,2025-02-07,AAPL,Sell,96,3143.22,301749.12,-384.91
896,2025-02-07,NFLX,Sell,25,607.08,15177.000000000002,139.45
897,2025-02-07,AAPL,Buy,33,2772.15,91480.95,163.5
898,2025-02-07,TSLA,Buy,55,2200.97,121053.34999999999,503.01
899,2025-02-07,META,Buy,58,1262.28,73212.24,-26.88
900,2025-02-07,AAPL,Sell,7,3071.17,21498.190000000002,523.9
901,2025-02-07,AMZN,Buy,57,143.88,8201.16,807.23
902,2025-02-07,GOOGL,Sell,12,870.75,10449.0,-143.77
903,2025-02-07,TSLA,Sell,16,2027.44,32439.04,968.38
904,2025-02-07,META,Buy,80,1295.24,103619.2,79.55
905,2025-02-07,AAPL,Buy,43,2175.28,93537.04000000001,-99.11
906,2025-02-07,NFLX,Buy,77,181.97,14011.69,132.27
907,2025-02-07,AMZN,Buy,7,495.96,3471.72,-358.4
908,2025-02-07,AMZN,Buy,51,532.13,27138.63,-311.44
909,2025-02-07,AAPL,Buy,73,743.56,54279.88,121.65
910,2025-02-07,GOOGL,Sell,32,1661.73,53175.36,643.67
911,2025-02-07,AAPL,Sell,75,2657.24,199292.99999999997,850.47
912,2025-02-07,TSLA,Sell,8,3178.83,25430.64,497.23
913,2025-02-08,AAPL,Buy,97,2940.27,285206.19,-342.17
914,2025-02-08,AMZN,Sell,87,769.42,66939.54,508.03
915,2025-02-08,META,Sell,89,1599.91,142391.99000000002,453.14
916,2025-02-08,AAPL,Sell,72,778.0,56016.0,708.65
917,2025-02-08,GOOGL,Sell,45,999.2,44964.0,737.87
918,2025-02-08,META,Sell,86,1812.06,155837.16,802.3
919,2025-02-08,NFLX,Buy,59,331.57,19562.63,121.2
920,2025-02-08,MSFT,Buy,4,841.79,3367.16,546.8
921,2025-02-08,AAPL,Sell,67,3280.29,219779.43,-97.62
922,2025-02-08,GOOGL,Sell,29,1684.8,48859.2,999.0
923,2025-02-08,META,Sell,29,1614.31,46814.99,-237.0
924,2025-02-08,GOOGL,Buy,98,149.53,14653.94,-484.83
925,2025-02-08,NFLX,Buy,98,941.16,92233.68,-276.79
926,2025-02-08,AMZN,Sell,28,3045.39,85270.92,663.81
927,2025-02-08,GOOGL,Buy,77,659.74,50799.98,170.18
928,2025-02-08,META,Buy,79,1511.42,119402.18000000001,171.25
929,2025-02-08,GOOGL,Sell,87,148.73,12939.509999999998,932.53
930,2025-02-08,GOOGL,Buy,44,1726.34,75958.95999999999,879.45
931,2025-02-08,GOOGL,Buy,90,171.47,15432.3,-33.21
932,2025-02-08,TSLA,Sell,4,2886.67,11546.68,-186.41
933,2025-02-08,TSLA,Buy,90,2904.5,261405.0,772.72
934,2025-02-08,AMZN,Buy,9,2778.32,25004.88,859.03
935,2025-02-08,AAPL,Sell,5,1063.44,5317.200000000001,312.4
936,2025-02-08,GOOGL,Buy,56,2946.61,165010.16,444.14
937,2025-02-09,NFLX,Buy,96,1946.19,186834.24,-114.63
938,2025-02-09,AAPL,Sell,84,1370.95,115159.8,701.2
939,2025-02-09,NFLX,Sell,50,2226.12,111306.0,448.18
940,2025-02-09,AAPL,Sell,75,141.96,10647.0,255.27
941,2025-02-09,AMZN,Buy,15,586.07,8791.050000000001,-409.84
942,2025-02-09,GOOGL,Sell,32,2623.8,83961.6,873.9
943,2025-02-09,GOOGL,Buy,28,930.15,26044.2,423.18
944,2025-02-09,MSFT,Sell,22,2133.23,46931.06,-210.96
945,2025-02-09,NFLX,Buy,17,1409.35,23958.949999999997,409.58
946,2025-02-09,AAPL,Sell,59,3006.34,177374.06,516.2
947,2025-02-09,AAPL,Sell,90,3338.21,300438.9,288.66
948,2025-02-09,TSLA,Sell,71,3104.12,220392.52,577.15
949,2025-02-09,MSFT,Sell,57,1020.11,58146.270000000004,372.18
950,2025-02-09,META,Buy,26,760.15,19763.899999999998,921.65
951,2025-02-09,META,Sell,25,1713.08,42827.0,-419.45
952,2025-02-09,TSLA,Sell,10,124.94,1249.4,-340.63
953,2025-02-09,TSLA,Buy,45,187.75,8448.75,-239.49
954,2025-02-09,TSLA,Sell,83,1981.19,164438.77000000002,535.26
955,2025-02-09,NFLX,Buy,11,1869.53,20564.829999999998,468.39
956,2025-02-09,NFLX,Sell,77,3481.58,268081.66,838.09
957,2025-02-09,AMZN,Sell,53,786.26,41671.78,599.32
958,2025-02-09,AMZN,Sell,72,977.55,70383.59999999999,262.53
959,2025-02-09,TSLA,Buy,68,486.04,33050.72,987.75
960,2025-02-09,MSFT,Sell,95,3219.65,305866.75,-100.84
961,2025-02-10,AAPL,Sell,28,2744.56,76847.68,749.79
962,2025-02-10,NFLX,Sell,75,2895.95,217196.25,140.19
963,2025-02-10,MSFT,Buy,65,3169.4,206011.0,473.1
964,2025-02-10,GOOGL,Buy,49,1884.66,92348.34000000001,590.9
965,2025-02-10,NFLX,Sell,47,1634.06,76800.81999999999,450.63
966,2025-02-10,NFLX,Buy,52,1223.33,63613.159999999996,-289.24
967,2025-02-10,AMZN,Sell,88,2103.33,185093.03999999998,164.43
968,2025-02-10,AAPL,Sell,54,1644.55,88805.7,342.16
969,2025-02-10,AAPL,Sell,60,1635.32,98119.2,773.57
970,2025-02-10,META,Sell,57,3285.55,187276.35,165.47
971,2025-02-10,META,Sell,47,3445.71,161948.37,878.12
972,2025-02-10,META,Sell,31,2808.05,87049.55,160.56
973,2025-02-10,META,Sell,46,2672.98,122957.08,323.17
974,2025-02-10,GOOGL,Buy,26,2413.9,62761.4,694.43
975,2025-02-10,GOOGL,Buy,5,664.65,3323.25,374.6
976,2025-02-10,NFLX,Buy,84,300.96,25280.64,940.33
977,2025-02-10,TSLA,Buy,52,2448.47,127320.43999999999,490.5
978,2025-02-10,AMZN,Buy,75,2577.87,193340.25,284.06
979,2025-02-10,AMZN,Buy,54,259.71,14024.339999999998,-464.61
980,2025-02-10,META,Buy,33,3255.38,107427.54000000001,120.6
981,2025-02-10,NFLX,Sell,50,409.88,20494.0,-51.13
982,2025-02-10,MSFT,Sell,38,1072.06,40738.28,622.16
983,2025-02-10,TSLA,Sell,27,2386.13,64425.51,-187.58
984,2025-02-10,NFLX,Sell,98,677.57,66401.86,-192.17
985,2025-02-11,TSLA,Buy,15,288.41,4326.150000000001,-215.72
986,2025-02-11,TSLA,Buy,96,1225.9,117686.40000000001,-311.58
987,2025-02-11,TSLA,Sell,61,2704.3,164962.30000000002,-33.49
988,2025-02-11,NFLX,Sell,21,1506.51,31636.71,828.88
989,2025-02-11,META,Buy,46,2320.11,106725.06000000001,662.39
990,2025-02-11,AMZN,Sell,69,2070.7,142878.3,602.88
991,2025-02-11,AMZN,Sell,6,175.54,1053.24,696.01
992,2025-02-11,META,Sell,38,3461.04,131519.52,-95.87
993,2025-02-11,TSLA,Sell,62,240.86,14933.320000000002,831.16
994,2025-02-11,MSFT,Buy,86,3390.53,291585.58,-294.04
995,2025-02-11,AAPL,Sell,62,1969.54,122111.48,4.52
996,2025-02-11,NFLX,Sell,82,3374.74,276728.68,380.12
997,2025-02-11,AAPL,Buy,78,490.16,38232.48,-345.64
998,2025-02-11,META,Buy,74,1767.39,130786.86,595.2
999,2025-02-11,MSFT,Sell,46,676.31,31110.26,80.87
1000,2025-02-11,NFLX,Buy,13,273.31,3553.03,676.61
1001,2025-02-11,META,Sell,95,2199.6,208962.0,239.34
1002,2025-02-11,TSLA,Sell,94,806.46,75807.24,-228.69
1003,2025-02-11,AMZN,Buy,3,2098.17,6294.51,602.14
1004,2025-02-11,AAPL,Sell,94,482.04,45311.76,-121.78
1005,2025-02-11,GOOGL,Sell,6,1228.75,7372.5,236.22
1006,2025-02-11,GOOGL,Sell,93,2757.55,256452.15000000002,-386.7
1007,2025-02-11,MSFT,Sell,8,1585.98,12687.84,426.8
1008,2025-02-11,TSLA,Buy,44,2234.33,98310.51999999999,498.79
1009,2025-02-12,AAPL,Buy,33,2301.36,75944.88,68.01
1010,2025-02-12,TSLA,Sell,81,2968.77,240470.37,931.63
1011,2025-02-12,AAPL,Buy,75,1204.74,90355.5,811.25
1012,2025-02-12,MSFT,Sell,77,2436.8,187633.6,561.91
1013,2025-02-12,MSFT,Sell,50,3369.49,168474.5,570.48
1014,2025-02-12,GOOGL,Sell,11,2582.83,28411.129999999997,-121.4
1015,2025-02-12,TSLA,Sell,95,1765.56,167728.19999999998,485.22
1016,2025-02-12,NFLX,Sell,28,2244.44,62844.32,-202.69
1017,2025-02-12,GOOGL,Buy,70,2614.92,183044.4,-284.0
1018,2025-02-12,TSLA,Sell,41,2181.74,89451.34,999.2
1019,2025-02-12,GOOGL,Buy,16,156.7,2507.2,433.56
1020,2025-02-12,NFLX,Buy,68,762.23,51831.64,146.48
1021,2025-02-12,AMZN,Sell,99,2855.59,282703.41000000003,-67.75
1022,2025-02-12,AMZN,Sell,48,1027.01,49296.479999999996,405.88
1023,2025-02-12,AMZN,Sell,56,2587.31,144889.36,-425.61
1024,2025-02-12,AMZN,Sell,64,1365.21,87373.44,-357.98
1025,2025-02-12,META,Sell,59,1874.41,110590.19,-450.71
1026,2025-02-12,AAPL,Buy,90,331.11,29799.9,248.75
1027,2025-02-12,META,Sell,62,716.17,44402.54,400.91
1028,2025-02-12,META,Sell,76,3354.47,254939.71999999997,-406.28
1029,2025-02-12,META,Buy,11,3126.47,34391.17,581.84
1030,2025-02-12,AMZN,Buy,89,2317.74,206278.86,-154.41
1031,2025-02-12,NFLX,Sell,18,1662.79,29930.22,527.8
1032,2025-02-12,MSFT,Buy,19,2397.59,45554.21000000001,972.85
1033,2025-02-13,MSFT,Sell,87,2203.27,191684.49,536.66
1034,2025-02-13,AAPL,Buy,55,2033.08,111819.4,824.79
1035,2025-02-13,AMZN,Buy,82,301.2,24698.399999999998,922.3
1036,2025-02-13,AMZN,Sell,26,2251.53,58539.780000000006,230.13
1037,2025-02-13,AMZN,Buy,6,2714.33,16285.98,553.49
1038,2025-02-13,GOOGL,Buy,4,3479.88,13919.52,777.95
1039,2025-02-13,TSLA,Buy,29,137.67,3992.43,34.91
1040,2025-02-13,GOOGL,Buy,59,2582.59,152372.81,-107.9
1041,2025-02-13,TSLA,Buy,98,2044.08,200319.84,919.9
1042,2025-02-13,AMZN,Buy,17,1575.78,26788.26,589.46
1043,2025-02-13,AMZN,Sell,43,533.74,22950.82,-170.48
1044,2025-02-13,GOOGL,Sell,80,1490.89,119271.20000000001,173.63
1045,2025-02-13,GOOGL,Buy,66,1304.88,86122.08,694.68
1046,2025-02-13,TSLA,Sell,34,1129.62,38407.079999999994,320.59
1047,2025-02-13,MSFT,Sell,8,2584.99,20679.92,474.93
1048,2025-02-13,TSLA,Sell,13,2482.47,32272.109999999997,630.65
1049,2025-02-13,GOOGL,Buy,8,2102.67,16821.36,433.01
1050,2025-02-13,NFLX,Sell,94,3291.46,309397.24,310.12
1051,2025-02-13,GOOGL,Buy,96,1289.5,123792.0,624.42
1052,2025-02-13,NFLX,Sell,94,928.93,87319.42,591.34
1053,2025-02-13,AAPL,Buy,65,2330.07,151454.55000000002,444.81
1054,2025-02-13,GOOGL,Buy,43,775.97,33366.71,39.68
1055,2025-02-13,AAPL,Sell,39,1171.04,45670.56,108.72
1056,2025-02-13,MSFT,Sell,81,863.65,69955.65,955.66
1057,2025-02-14,TSLA,Buy,59,335.12,19772.08,-331.42
1058,2025-02-14,NFLX,Sell,84,2913.5,244734.0,-97.24
1059,2025-02-14,TSLA,Sell,88,965.44,84958.72,238.6
1060,2025-02-14,AAPL,Sell,86,1708.29,146912.94,755.09
1061,2025-02-14,NFLX,Buy,93,247.27,22996.11,-254.49
1062,2025-02-14,TSLA,Buy,86,2477.75,213086.5,-84.57
1063,2025-02-14,GOOGL,Sell,44,1223.91,53852.04,-401.3
1064,2025-02-14,AMZN,Sell,9,2632.1,23688.899999999998,558.98
1065,2025-02-14,AAPL,Sell,37,1502.17,55580.29,-142.69
1066,2025-02-14,TSLA,Buy,74,765.57,56652.18,83.01
1067,2025-02-14,AAPL,Buy,36,1844.8,66412.8,165.55
1068,2025-02-14,META,Sell,92,543.72,50022.240000000005,836.97
1069,2025-02-14,AAPL,Sell,28,1597.83,44739.24,117.0
1070,2025-02-14,NFLX,Sell,42,1178.84,49511.28,-282.16
1071,2025-02-14,META,Sell,43,3200.66,137628.38,286.47
1072,2025-02-14,NFLX,Sell,85,307.16,26108.600000000002,944.44
1073,2025-02-14,AMZN,Sell,88,2459.66,216450.08,411.53
1074,2025-02-14,META,Buy,42,721.35,30296.7,975.08
1075,2025-02-14,GOOGL,Sell,66,1184.75,78193.5,761.66
1076,2025-02-14,AAPL,Buy,55,1512.75,83201.25,-446.05
1077,2025-02-14,TSLA,Sell,72,3187.25,229482.0,487.6
1078,2025-02-14,MSFT,Sell,48,924.77,44388.96,-69.85
1079,2025-02-14,AAPL,Buy,91,410.45,37350.95,339.43
1080,2025-02-14,AAPL,Buy,22,1183.54,26037.879999999997,-80.98
1081,2025-02-15,AMZN,Buy,27,455.9,12309.3,23.31
1082,2025-02-15,GOOGL,Buy,93,537.23,49962.39,884.75
1083,2025-02-15,MSFT,Sell,67,2051.09,137423.03,-190.04
1084,2025-02-15,META,Buy,13,307.07,3991.91,811.16
1085,2025-02-15,META,Sell,45,205.16,9232.2,-454.31
1086,2025-02-15,META,Buy,10,2529.01,25290.100000000002,-363.69
1087,2025-02-15,NFLX,Sell,9,1329.6,11966.4,782.01
1088,2025-02-15,NFLX,Sell,54,526.28,28419.12,445.83
1089,2025-02-15,TSLA,Sell,27,962.28,25981.559999999998,620.85
1090,2025-02-15,MSFT,Sell,34,2283.09,77625.06,-185.87
1091,2025-02-15,META,Sell,1,1036.82,1036.82,305.63
1092,2025-02-15,NFLX,Sell,32,1781.37,57003.84,605.83
1093,2025-02-15,TSLA,Buy,89,513.76,45724.64,440.97
1094,2025-02-15,GOOGL,Sell,93,2099.52,195255.36,207.55
1095,2025-02-15,TSLA,Buy,71,1174.66,83400.86,939.68
1096,2025-02-15,NFLX,Buy,67,2231.69,149523.23,514.24
1097,2025-02-15,AMZN,Sell,84,2848.54,239277.36,861.63
1098,2025-02-15,AMZN,Buy,20,2179.6,43592.0,594.66
1099,2025-02-15,META,Sell,94,1105.54,103920.76,603.2
1100,2025-02-15,AMZN,Buy,35,969.53,33933.549999999996,-379.97
1101,2025-02-15,META,Sell,99,1213.23,120109.77,39.2
1102,2025-02-15,META,Buy,91,659.71,60033.61,787.55
1103,2025-02-15,NFLX,Sell,90,715.98,64438.200000000004,-151.09
1104,2025-02-15,AMZN,Sell,78,2788.35,217491.3,-326.74
1105,2025-02-16,META,Sell,17,1408.09,23937.53,-10.84
1106,2025-02-16,MSFT,Sell,18,1582.38,28482.840000000004,-169.34
1107,2025-02-16,GOOGL,Buy,45,2119.77,95389.65,887.93
1108,2025-02-16,TSLA,Sell,93,2104.82,195748.26,801.95
1109,2025-02-16,TSLA,Buy,84,329.08,27642.719999999998,249.52
1110,2025-02-16,NFLX,Buy,53,2927.24,155143.72,-407.98
1111,2025-02-16,AMZN,Buy,91,702.91,63964.81,571.84
1112,2025-02-16,AMZN,Sell,82,2558.44,209792.08000000002,435.12
1113,2025-02-16,META,Buy,68,2727.08,185441.44,955.83
1114,2025-02-16,AAPL,Buy,65,2530.66,164492.9,338.43
1115,2025-02-16,META,Buy,1,2068.52,2068.52,4.59
1116,2025-02-16,GOOGL,Sell,58,149.67,8680.859999999999,278.53
1117,2025-02-16,MSFT,Sell,26,1325.28,34457.28,968.89
1118,2025-02-16,TSLA,Buy,20,2156.45,43129.0,544.54
1119,2025-02-16,META,Sell,87,1417.33,123307.70999999999,507.96
1120,2025-02-16,AAPL,Sell,10,3035.83,30358.3,-138.98
1121,2025-02-16,AAPL,Buy,59,1149.93,67845.87000000001,615.4
1122,2025-02-16,META,Buy,75,1098.02,82351.5,625.41
1123,2025-02-16,NFLX,Sell,41,1004.39,41179.99,-24.07
1124,2025-02-16,TSLA,Buy,5,1231.45,6157.25,225.57
1125,2025-02-16,NFLX,Sell,65,1995.18,129686.7,-58.1
1126,2025-02-16,MSFT,Sell,17,2503.85,42565.45,-111.94
1127,2025-02-16,AAPL,Sell,22,2352.73,51760.06,-461.16
1128,2025-02-16,AAPL,Sell,98,2846.24,278931.51999999996,-72.18
1129,2025-02-17,GOOGL,Sell,41,3112.11,127596.51000000001,330.95
1130,2025-02-17,MSFT,Sell,93,2874.67,267344.31,-497.6
1131,2025-02-17,AAPL,Buy,68,164.41,11179.88,-75.17
1132,2025-02-17,MSFT,Buy,69,2602.12,179546.28,822.12
1133,2025-02-17,TSLA,Sell,11,808.56,8894.16,390.47
1134,2025-02-17,AMZN,Sell,56,551.96,30909.760000000002,411.79
1135,2025-02-17,AAPL,Sell,51,2270.86,115813.86,105.05
1136,2025-02-17,GOOGL,Buy,21,1187.13,24929.730000000003,514.71
1137,2025-02-17,TSLA,Sell,99,294.2,29125.8,-215.1
1138,2025-02-17,META,Buy,76,567.94,43163.44,728.12
1139,2025-02-17,MSFT,Sell,26,103.16,2682.16,-324.97
1140,2025-02-17,META,Sell,19,3170.96,60248.24,484.0
1141,2025-02-17,NFLX,Buy,60,183.7,11022.0,11.72
1142,2025-02-17,TSLA,Buy,71,812.15,57662.65,621.27
1143,2025-02-17,META,Sell,47,1515.29,71218.63,324.65
1144,2025-02-17,AAPL,Sell,71,1312.34,93176.14,178.53
1145,2025-02-17,MSFT,Sell,26,3199.87,83196.62,-245.87
1146,2025-02-17,AMZN,Buy,40,236.98,9479.199999999999,455.23
1147,2025-02-17,TSLA,Buy,5,1841.53,9207.65,962.15
1148,2025-02-17,AAPL,Buy,21,2413.63,50686.23,738.41
1149,2025-02-17,GOOGL,Buy,78,3267.77,254886.06,-409.99
1150,2025-02-17,NFLX,Buy,4,2209.26,8837.04,64.34
1151,2025-02-17,MSFT,Buy,23,2832.77,65153.71,888.37
1152,2025-02-17,TSLA,Sell,84,384.66,32311.440000000002,254.57
1153,2025-02-18,TSLA,Sell,15,1412.19,21182.850000000002,493.17
1154,2025-02-18,AMZN,Buy,93,1371.42,127542.06000000001,868.9
1155,2025-02-18,AMZN,Sell,8,3113.38,24907.04,810.69
1156,2025-02-18,GOOGL,Sell,41,614.66,25201.059999999998,252.73
1157,2025-02-18,NFLX,Buy,19,616.41,11711.789999999999,156.47
1158,2025-02-18,GOOGL,Sell,46,1217.1,55986.6,9.54
1159,2025-02-18,AAPL,Buy,28,285.18,7985.04,578.53
1160,2025-02-18,AAPL,Buy,91,720.36,65552.76,-69.52
1161,2025-02-18,GOOGL,Sell,68,3381.71,229956.28,-125.17
1162,2025-02-18,NFLX,Buy,15,1555.83,23337.449999999997,34.37
1163,2025-02-18,GOOGL,Buy,99,2248.87,222638.12999999998,-234.18
1164,2025-02-18,NFLX,Buy,37,2568.78,95044.86,542.68
1165,2025-02-18,NFLX,Buy,1,1347.67,1347.67,424.36
1166,2025-02-18,META,Buy,67,600.57,40238.19,224.32
1167,2025-02-18,MSFT,Buy,24,802.38,19257.12,85.49
1168,2025-02-18,NFLX,Buy,27,1165.11,31457.969999999998,863.59
1169,2025-02-18,AMZN,Buy,40,2262.63,90505.20000000001,-456.31
1170,2025-02-18,NFLX,Sell,63,1454.15,91611.45000000001,653.66
1171,2025-02-18,NFLX,Sell,61,123.17,7513.37,852.86
1172,2025-02-18,NFLX,Sell,36,1879.58,67664.88,169.53
1173,2025-02-18,META,Buy,98,3233.15,316848.7,326.04
1174,2025-02-18,META,Buy,93,2861.06,266078.58,916.7
1175,2025-02-18,AAPL,Sell,24,2905.72,69737.28,-181.58
1176,2025-02-18,META,Sell,24,2803.2,67276.79999999999,280.2
1177,2025-02-19,AMZN,Sell,4,1200.68,4802.72,212.08
1178,2025-02-19,AMZN,Buy,67,2701.66,181011.22,-112.41
1179,2025-02-19,META,Sell,34,586.75,19949.5,727.89
1180,2025-02-19,GOOGL,Sell,57,2336.23,133165.11000000002,849.4
1181,2025-02-19,MSFT,Buy,49,2281.33,111785.17,672.9
1182,2025-02-19,META,Sell,87,186.94,16263.78,-206.96
1183,2025-02-19,NFLX,Buy,53,2779.1,147292.3,-369.88
1184,2025-02-19,TSLA,Buy,23,3171.04,72933.92,408.17
1185,2025-02-19,MSFT,Buy,69,1009.21,69635.49,-414.36
1186,2025-02-19,MSFT,Sell,95,2862.13,271902.35000000003,509.24
1187,2025-02-19,AMZN,Sell,53,380.18,20149.54,295.64
1188,2025-02-19,MSFT,Buy,62,2139.89,132673.18,494.18
1189,2025-02-19,META,Sell,41,1751.2,71799.2,385.26
1190,2025-02-19,NFLX,Sell,57,1956.14,111499.98000000001,134.05
1191,2025-02-19,NFLX,Sell,60,3249.1,194946.0,-198.68
1192,2025-02-19,AAPL,Sell,54,3062.47,165373.37999999998,-41.45
1193,2025-02-19,NFLX,Buy,70,2769.28,193849.6,286.75
1194,2025-02-19,NFLX,Sell,57,1030.57,58742.49,477.8
1195,2025-02-19,AMZN,Buy,10,3200.18,32001.8,669.22
1196,2025-02-19,NFLX,Buy,40,431.53,17261.199999999997,650.76
1197,2025-02-19,AAPL,Sell,7,3001.32,21009.24,959.03
1198,2025-02-19,TSLA,Buy,38,1215.74,46198.12,-71.24
1199,2025-02-19,META,Sell,85,282.83,24040.55,-393.33
1200,2025-02-19,AMZN,Sell,61,2375.81,144924.41,18.49
1201,2025-02-20,TSLA,Buy,84,886.35,74453.40000000001,614.94
1202,2025-02-20,AMZN,Buy,3,928.14,2784.42,157.17
1203,2025-02-20,GOOGL,Buy,51,1140.56,58168.56,726.68
